Test Name, Success%, Total, Success 
RSI55/,0.8028,71,57
RSI45/MACD0/BOP0.03/ADX25/,0.9,10,9
RSI45/MACD0/BOP0.03/ADX30/,0.9,10,9
RSI45/MACD0/BOP0.03/ADX35/,0.9091,11,10
RSI45/MACD0/BOP0.03/ADX40/,0.9091,11,10
RSI45/MACD0/BOP0.03/ADX45/,0.9091,11,10
RSI45/MACD0/BOP0.03/ADX50/,0.8333,12,10
RSI45/MACD0/BOP0.01/,0.7895,19,15
RSI45/MACD0/BOP-0.01/,0.7895,19,15
RSI45/MACD0/BOP-0.03/,0.7895,19,15
RSI45/MACD0/BOP-0.05/,0.7895,19,15
RSI50/,0.8333,48,40
MACD0/BOP0.03/ADX25/,0.9286,28,26
MACD0/BOP0.03/ADX30/,0.9412,34,32
MACD0/BOP0.03/ADX35/,0.9487,39,37
MACD0/BOP0.03/ADX40/,0.9524,42,40
MACD0/BOP0.03/ADX45/,0.9535,43,41
MACD0/BOP0.03/ADX50/,0.9318,44,41
MACD0/BOP0.01/,0.8571,70,60
MACD0/BOP-0.01/,0.8571,70,60
MACD0/BOP-0.03/,0.8571,70,60
MACD0/BOP-0.05/,0.8551,69,59
RSI50/BOP0.03/ADX25/,0.75,8,6
RSI50/BOP0.03/ADX30/,0.8182,11,9
RSI50/BOP0.03/ADX35/,0.8333,12,10
RSI50/BOP0.03/ADX40/,0.8333,12,10
RSI50/BOP0.03/ADX45/,0.8333,12,10
RSI50/BOP0.03/ADX50/,0.8333,12,10
RSI50/BOP0.01/,0.7368,19,14
RSI50/BOP-0.01/,0.7368,19,14
RSI50/BOP-0.03/,0.7368,19,14
RSI50/BOP-0.05/,0.7222,18,13
RSI45/BOP0.03/ADX25/,0.9,10,9
RSI45/BOP0.03/ADX30/,0.9,10,9
RSI45/BOP0.03/ADX35/,0.9091,11,10
RSI45/BOP0.03/ADX40/,0.9091,11,10
RSI45/BOP0.03/ADX45/,0.9091,11,10
RSI45/BOP0.03/ADX50/,0.8333,12,10
RSI45/BOP0.01/,0.7895,19,15
RSI45/BOP-0.01/,0.7895,19,15
RSI45/BOP-0.03/,0.7895,19,15
RSI45/BOP-0.05/,0.7895,19,15
BOP0.03/ADX25/,0.8611,36,31
RSI55/ADX25/,0.76,25,19
RSI55/ADX30/,0.7879,33,26
RSI55/ADX35/,0.8108,37,30
RSI55/ADX40/,0.8,40,32
RSI55/ADX45/,0.8,40,32
RSI55/ADX50/,0.8,40,32
RSI50/ADX25/,0.8824,17,15
RSI50/ADX30/,0.8571,21,18
RSI50/ADX35/,0.875,24,21
RSI50/ADX40/,0.88,25,22
RSI50/ADX45/,0.88,25,22
RSI50/ADX50/,0.8462,26,22
RSI50/MACD0/BOP0.05/ADX25/,0.8182,11,9
RSI50/MACD0/BOP0.05/ADX30/,0.8,15,12
RSI50/MACD0/BOP0.05/ADX35/,0.8125,16,13
RSI50/MACD0/BOP0.05/ADX40/,0.8125,16,13
RSI50/MACD0/BOP0.05/ADX45/,0.8125,16,13
RSI50/MACD0/BOP0.05/ADX50/,0.8125,16,13
RSI50/MACD0/BOP0.03/,0.7368,19,14
RSI45/MACD0/BOP0.05/ADX25/,0.8333,12,10
RSI45/MACD0/BOP0.05/ADX30/,0.8125,16,13
RSI45/MACD0/BOP0.05/ADX35/,0.8235,17,14
RSI45/MACD0/BOP0.05/ADX40/,0.8333,18,15
RSI45/MACD0/BOP0.05/ADX45/,0.8333,18,15
RSI45/MACD0/BOP0.05/ADX50/,0.7895,19,15
RSI45/MACD0/BOP0.03/,0.7895,19,15
MACD0/BOP0.05/ADX25/,0.9118,34,31
MACD0/BOP0.05/ADX30/,0.8958,48,43
MACD0/BOP0.05/ADX35/,0.9074,54,49
MACD0/BOP0.05/ADX40/,0.9016,61,55
MACD0/BOP0.05/ADX45/,0.9032,62,56
MACD0/BOP0.05/ADX50/,0.8923,65,58
MACD0/BOP0.03/,0.8571,70,60
RSI50/BOP0.05/ADX25/,0.8182,11,9
RSI50/BOP0.05/ADX30/,0.8,15,12
RSI50/BOP0.05/ADX35/,0.8125,16,13
RSI50/BOP0.05/ADX40/,0.8125,16,13
RSI50/BOP0.05/ADX45/,0.8125,16,13
RSI50/BOP0.05/ADX50/,0.8125,16,13
RSI50/BOP0.03/,0.7368,19,14
RSI45/BOP0.05/ADX25/,0.8333,12,10
RSI45/BOP0.05/ADX30/,0.8125,16,13
RSI45/BOP0.05/ADX35/,0.8235,17,14
RSI45/BOP0.05/ADX40/,0.8333,18,15
RSI45/BOP0.05/ADX45/,0.8333,18,15
RSI45/BOP0.05/ADX50/,0.7895,19,15
RSI45/BOP0.03/,0.7895,19,15
BOP0.05/ADX25/,0.7872,47,37
RSI50/MACD0/ADX25/,0.8333,12,10
RSI50/MACD0/ADX30/,0.8125,16,13
RSI50/MACD0/ADX35/,0.8333,18,15
RSI50/MACD0/ADX40/,0.8421,19,16
RSI50/MACD0/ADX45/,0.8421,19,16
RSI50/MACD0/ADX50/,0.8421,19,16
RSI45/MACD0/ADX25/,0.8333,12,10
RSI45/MACD0/ADX30/,0.8125,16,13
RSI45/MACD0/ADX35/,0.8235,17,14
RSI45/MACD0/ADX40/,0.8421,19,16
RSI45/MACD0/ADX45/,0.8421,19,16
RSI45/MACD0/ADX50/,0.8,20,16
MACD0/ADX25/,0.8649,37,32
MACD0/ADX30/,0.8654,52,45
MACD0/ADX35/,0.8814,59,52
MACD0/ADX40/,0.8806,67,59
MACD0/ADX45/,0.8824,68,60
MACD0/ADX50/,0.8732,71,62
RSI45/ADX25/,0.8667,15,13
RSI45/ADX30/,0.85,20,17
RSI45/ADX35/,0.8636,22,19
RSI45/ADX40/,0.88,25,22
RSI45/ADX45/,0.88,25,22
RSI45/ADX50/,0.8462,26,22
RSI50/MACD0/BOP0.05/,0.7368,19,14
RSI45/MACD0/BOP0.05/,0.7895,19,15
MACD0/BOP0.05/,0.8571,70,60
RSI50/BOP0.05/,0.7368,19,14
RSI45/BOP0.05/,0.7895,19,15
RSI50/MACD0/,0.7727,22,17
RSI45/MACD0/,0.8,20,16
MACD0/,0.8421,76,64
RSI45/,0.8485,33,28
RSI40/MOM0/MACD0/BOP0.03/ADX25/,1,3,3
RSI40/MOM0/MACD0/BOP0.03/ADX30/,1,4,4
RSI40/MOM0/MACD0/BOP0.03/ADX35/,1,5,5
RSI40/MOM0/MACD0/BOP0.03/ADX40/,1,5,5
RSI40/MOM0/MACD0/BOP0.03/ADX45/,1,5,5
RSI40/MOM0/MACD0/BOP0.03/ADX50/,1,5,5
RSI40/MOM0/MACD0/BOP0.01/,1,7,7
RSI40/MOM0/MACD0/BOP-0.01/,1,7,7
RSI40/MOM0/MACD0/BOP-0.03/,1,7,7
RSI40/MOM0/MACD0/BOP-0.05/,1,7,7
MOM0/MACD0/BOP0.03/ADX25/,0.9333,15,14
MOM0/MACD0/BOP0.03/ADX30/,0.9444,18,17
MOM0/MACD0/BOP0.03/ADX35/,0.9545,22,21
MOM0/MACD0/BOP0.03/ADX40/,0.9583,24,23
MOM0/MACD0/BOP0.03/ADX45/,0.96,25,24
MOM0/MACD0/BOP0.03/ADX50/,0.96,25,24
MOM0/MACD0/BOP0.01/,0.8409,44,37
MOM0/MACD0/BOP-0.01/,0.8409,44,37
MOM0/MACD0/BOP-0.03/,0.8409,44,37
MOM0/MACD0/BOP-0.05/,0.8409,44,37
RSI40/MACD0/BOP0.03/ADX25/,1,5,5
RSI40/MACD0/BOP0.03/ADX30/,1,6,6
RSI40/MACD0/BOP0.03/ADX35/,1,7,7
RSI40/MACD0/BOP0.03/ADX40/,1,8,8
RSI40/MACD0/BOP0.03/ADX45/,1,8,8
RSI40/MACD0/BOP0.03/ADX50/,0.8889,9,8
RSI40/MACD0/BOP0.01/,0.9091,11,10
RSI40/MACD0/BOP-0.01/,0.9091,11,10
RSI40/MACD0/BOP-0.03/,0.9091,11,10
RSI40/MACD0/BOP-0.05/,0.9091,11,10
RSI40/MOM0/BOP0.03/ADX25/,1,3,3
RSI40/MOM0/BOP0.03/ADX30/,1,4,4
RSI40/MOM0/BOP0.03/ADX35/,1,5,5
RSI40/MOM0/BOP0.03/ADX40/,1,5,5
RSI40/MOM0/BOP0.03/ADX45/,1,5,5
RSI40/MOM0/BOP0.03/ADX50/,1,5,5
RSI40/MOM0/BOP0.01/,1,7,7
RSI40/MOM0/BOP-0.01/,1,7,7
RSI40/MOM0/BOP-0.03/,1,7,7
RSI40/MOM0/BOP-0.05/,1,7,7
MOM0/BOP0.03/ADX25/,0.8824,17,15
MOM0/BOP0.03/ADX30/,0.9,20,18
MOM0/BOP0.03/ADX35/,0.9167,24,22
MOM0/BOP0.03/ADX40/,0.9231,26,24
MOM0/BOP0.03/ADX45/,0.9259,27,25
MOM0/BOP0.03/ADX50/,0.9259,27,25
MOM0/BOP0.01/,0.7692,52,40
MOM0/BOP-0.01/,0.7692,52,40
MOM0/BOP-0.03/,0.7692,52,40
MOM0/BOP-0.05/,0.7692,52,40
RSI40/BOP0.03/ADX25/,1,5,5
RSI40/BOP0.03/ADX30/,1,6,6
RSI40/BOP0.03/ADX35/,1,7,7
RSI40/BOP0.03/ADX40/,1,8,8
RSI40/BOP0.03/ADX45/,1,8,8
RSI40/BOP0.03/ADX50/,0.8889,9,8
RSI40/BOP0.01/,0.9091,11,10
RSI40/BOP-0.01/,0.9091,11,10
RSI40/BOP-0.03/,0.9091,11,10
RSI40/BOP-0.05/,0.9091,11,10
RSI40/MOM0/MACD0/BOP0.05/ADX25/,1,3,3
RSI40/MOM0/MACD0/BOP0.05/ADX30/,1,4,4
RSI40/MOM0/MACD0/BOP0.05/ADX35/,1,6,6
RSI40/MOM0/MACD0/BOP0.05/ADX40/,1,6,6
RSI40/MOM0/MACD0/BOP0.05/ADX45/,1,6,6
RSI40/MOM0/MACD0/BOP0.05/ADX50/,1,6,6
RSI40/MOM0/MACD0/BOP0.03/,1,7,7
MOM0/MACD0/BOP0.05/ADX25/,0.8947,19,17
MOM0/MACD0/BOP0.05/ADX30/,0.8929,28,25
MOM0/MACD0/BOP0.05/ADX35/,0.9091,33,30
MOM0/MACD0/BOP0.05/ADX40/,0.8947,38,34
MOM0/MACD0/BOP0.05/ADX45/,0.8974,39,35
MOM0/MACD0/BOP0.05/ADX50/,0.9,40,36
MOM0/MACD0/BOP0.03/,0.8409,44,37
RSI40/MACD0/BOP0.05/ADX25/,1,5,5
RSI40/MACD0/BOP0.05/ADX30/,1,6,6
RSI40/MACD0/BOP0.05/ADX35/,1,8,8
RSI40/MACD0/BOP0.05/ADX40/,1,9,9
RSI40/MACD0/BOP0.05/ADX45/,1,9,9
RSI40/MACD0/BOP0.05/ADX50/,0.9,10,9
RSI40/MACD0/BOP0.03/,0.9091,11,10
RSI40/MOM0/BOP0.05/ADX25/,1,3,3
RSI40/MOM0/BOP0.05/ADX30/,1,4,4
RSI40/MOM0/BOP0.05/ADX35/,1,6,6
RSI40/MOM0/BOP0.05/ADX40/,1,6,6
RSI40/MOM0/BOP0.05/ADX45/,1,6,6
RSI40/MOM0/BOP0.05/ADX50/,1,6,6
RSI40/MOM0/BOP0.03/,1,7,7
MOM0/BOP0.05/ADX25/,0.76,25,19
MOM0/BOP0.05/ADX30/,0.7941,34,27
MOM0/BOP0.05/ADX35/,0.825,40,33
MOM0/BOP0.05/ADX40/,0.8222,45,37
MOM0/BOP0.05/ADX45/,0.8261,46,38
MOM0/BOP0.05/ADX50/,0.8298,47,39
MOM0/BOP0.03/,0.7692,52,40
RSI40/BOP0.05/ADX25/,1,5,5
RSI40/BOP0.05/ADX30/,1,6,6
RSI40/BOP0.05/ADX35/,1,8,8
RSI40/BOP0.05/ADX40/,1,9,9
RSI40/BOP0.05/ADX45/,1,9,9
RSI40/BOP0.05/ADX50/,0.9,10,9
RSI40/BOP0.03/,0.9091,11,10
RSI40/MOM0/MACD0/ADX25/,1,3,3
RSI40/MOM0/MACD0/ADX30/,1,4,4
RSI40/MOM0/MACD0/ADX35/,1,6,6
RSI40/MOM0/MACD0/ADX40/,1,6,6
RSI40/MOM0/MACD0/ADX45/,1,6,6
RSI40/MOM0/MACD0/ADX50/,1,6,6
MOM0/MACD0/ADX25/,0.8947,19,17
MOM0/MACD0/ADX30/,0.8929,28,25
MOM0/MACD0/ADX35/,0.9118,34,31
MOM0/MACD0/ADX40/,0.8974,39,35
MOM0/MACD0/ADX45/,0.9,40,36
MOM0/MACD0/ADX50/,0.9024,41,37
RSI40/MACD0/ADX25/,1,5,5
RSI40/MACD0/ADX30/,1,6,6
RSI40/MACD0/ADX35/,1,8,8
RSI40/MACD0/ADX40/,1,9,9
RSI40/MACD0/ADX45/,1,9,9
RSI40/MACD0/ADX50/,0.9,10,9
RSI40/MOM0/ADX25/,1,3,3
RSI40/MOM0/ADX30/,1,4,4
RSI40/MOM0/ADX35/,1,6,6
RSI40/MOM0/ADX40/,1,6,6
RSI40/MOM0/ADX45/,1,6,6
RSI40/MOM0/ADX50/,1,6,6
MOM0/ADX25/,0.76,25,19
MOM0/ADX30/,0.7941,34,27
RSI40/ADX25/,1,7,7
RSI40/ADX30/,1,8,8
RSI40/ADX35/,1,10,10
RSI40/ADX40/,1,11,11
RSI40/ADX45/,1,11,11
RSI40/ADX50/,0.9167,12,11
RSI40/MOM0/MACD0/BOP0.05/,1,7,7
MOM0/MACD0/BOP0.05/,0.8409,44,37
RSI40/MACD0/BOP0.05/,0.9091,11,10
RSI40/MOM0/BOP0.05/,1,7,7
MOM0/BOP0.05/,0.7692,52,40
RSI40/BOP0.05/,0.9091,11,10
RSI40/MOM0/MACD0/,1,7,7
MOM0/MACD0/,0.8444,45,38
RSI40/MACD0/,0.9091,11,10
RSI40/MOM0/,1,7,7
RSI40/,0.875,16,14
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.06/,0,1,0
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.05/,0,1,0
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.04/,0,1,0
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.03/,0,1,0
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.02/,0,1,0
RSI50/MOM0/MACD0/BOP0.03/,0.5714,7,4
RSI50/MOM0/MACD0/BOP0.01/,0.5714,7,4
RSI50/MOM0/MACD0/BOP-0.01/,0.5714,7,4
RSI50/MOM0/MACD0/BOP-0.03/,0.5714,7,4
RSI50/MOM0/MACD0/BOP-0.05/,0.5714,7,4
MOM0/MACD0/BOP0.05/BBANDS0.06/,0.8333,12,10
MOM0/MACD0/BOP0.05/BBANDS0.05/,0.8571,7,6
MOM0/MACD0/BOP0.05/BBANDS0.04/,0.6667,3,2
MOM0/MACD0/BOP0.05/BBANDS0.03/,0.5,2,1
MOM0/MACD0/BOP0.05/BBANDS0.02/,0.5,2,1
RSI50/MACD0/BOP0.05/BBANDS0.06/,0.6667,3,2
RSI50/MACD0/BOP0.05/BBANDS0.05/,0,1,0
RSI50/MACD0/BOP0.05/BBANDS0.04/,0,1,0
RSI50/MACD0/BOP0.05/BBANDS0.03/,0,1,0
RSI50/MACD0/BOP0.05/BBANDS0.02/,0,1,0
MACD0/BOP0.05/BBANDS0.06/,0.875,16,14
MACD0/BOP0.05/BBANDS0.05/,0.875,8,7
MACD0/BOP0.05/BBANDS0.04/,0.6667,3,2
MACD0/BOP0.05/BBANDS0.03/,0.5,2,1
MACD0/BOP0.05/BBANDS0.02/,0.5,2,1
RSI50/MOM0/BOP0.05/BBANDS0.06/,0,1,0
RSI50/MOM0/BOP0.05/BBANDS0.05/,0,1,0
RSI50/MOM0/BOP0.05/BBANDS0.04/,0,1,0
RSI50/MOM0/BOP0.05/BBANDS0.03/,0,1,0
RSI50/MOM0/BOP0.05/BBANDS0.02/,0,1,0
RSI50/MOM0/BOP0.03/,0.5714,7,4
RSI50/MOM0/BOP0.01/,0.5714,7,4
RSI50/MOM0/BOP-0.01/,0.5714,7,4
RSI50/MOM0/BOP-0.03/,0.5714,7,4
RSI50/MOM0/BOP-0.05/,0.5714,7,4
MOM0/BOP0.05/BBANDS0.06/,0.7059,17,12
MOM0/BOP0.05/BBANDS0.05/,0.6667,12,8
MOM0/BOP0.05/BBANDS0.04/,0.5714,7,4
MOM0/BOP0.05/BBANDS0.03/,0.5,4,2
MOM0/BOP0.05/BBANDS0.02/,0.5,2,1
RSI50/BOP0.05/BBANDS0.06/,0.6667,3,2
RSI50/BOP0.05/BBANDS0.05/,0,1,0
RSI50/BOP0.05/BBANDS0.04/,0,1,0
RSI50/BOP0.05/BBANDS0.03/,0,1,0
RSI50/BOP0.05/BBANDS0.02/,0,1,0
BOP0.05/BBANDS0.06/,0.7143,28,20
BOP0.05/BBANDS0.05/,0.6316,19,12
BOP0.05/BBANDS0.04/,0.5556,9,5
BOP0.05/BBANDS0.03/,0.6,5,3
BOP0.05/BBANDS0.02/,0.6667,3,2
RSI50/MOM0/MACD0/BBANDS0.06/,0.5,2,1
RSI50/MOM0/MACD0/BBANDS0.05/,0,1,0
RSI50/MOM0/MACD0/BBANDS0.04/,0,1,0
RSI50/MOM0/MACD0/BBANDS0.03/,0,1,0
RSI50/MOM0/MACD0/BBANDS0.02/,0,1,0
MOM0/MACD0/BBANDS0.06/,0.8462,13,11
MOM0/MACD0/BBANDS0.05/,0.8571,7,6
MOM0/MACD0/BBANDS0.04/,0.6667,3,2
MOM0/MACD0/BBANDS0.03/,0.5,2,1
MOM0/MACD0/BBANDS0.02/,0.5,2,1
RSI50/MACD0/BBANDS0.06/,0.75,4,3
RSI50/MACD0/BBANDS0.05/,0,1,0
RSI50/MACD0/BBANDS0.04/,0,1,0
RSI50/MACD0/BBANDS0.03/,0,1,0
RSI50/MACD0/BBANDS0.02/,0,1,0
MACD0/BBANDS0.06/,0.8333,18,15
MACD0/BBANDS0.05/,0.7778,9,7
MACD0/BBANDS0.04/,0.5,4,2
MACD0/BBANDS0.03/,0.3333,3,1
MACD0/BBANDS0.02/,0.3333,3,1
RSI50/MOM0/BBANDS0.06/,0.5,2,1
RSI50/MOM0/BBANDS0.05/,0,1,0
RSI50/MOM0/BBANDS0.04/,0,1,0
RSI50/MOM0/BBANDS0.03/,0,1,0
RSI50/MOM0/BBANDS0.02/,0,1,0
MOM0/BBANDS0.04/,0.5714,7,4
MOM0/BBANDS0.03/,0.5,4,2
MOM0/BBANDS0.02/,0.5,2,1
RSI50/BBANDS0.06/,0.75,4,3
RSI50/BBANDS0.05/,0,1,0
RSI50/BBANDS0.04/,0,1,0
RSI50/BBANDS0.03/,0,1,0
RSI50/BBANDS0.02/,0,1,0
BBANDS0.04/,0.5,14,7
BBANDS0.03/,0.5,8,4
BBANDS0.02/,0.5,4,2
RSI50/MOM0/MACD0/BOP0.05/BBANDS0.07/,0.5,2,1
MOM0/MACD0/BOP0.05/BBANDS0.07/,0.7647,17,13
RSI50/MACD0/BOP0.05/BBANDS0.07/,0.6,5,3
MACD0/BOP0.05/BBANDS0.07/,0.7826,23,18
RSI50/MOM0/BOP0.05/BBANDS0.07/,0.5,2,1
MOM0/BOP0.05/BBANDS0.07/,0.6818,22,15
RSI50/BOP0.05/BBANDS0.07/,0.6,5,3
BOP0.05/BBANDS0.07/,0.7027,37,26
RSI50/MOM0/MACD0/BBANDS0.07/,0.6667,3,2
MOM0/MACD0/BBANDS0.07/,0.7778,18,14
RSI50/MACD0/BBANDS0.07/,0.6667,6,4
MACD0/BBANDS0.07/,0.7308,26,19
RSI50/MOM0/BBANDS0.07/,0.6667,3,2
RSI50/BBANDS0.07/,0.6667,6,4
RSI50/MOM0/MACD0/BOP0.05/,0.5714,7,4
RSI50/MOM0/BOP0.05/,0.5714,7,4
RSI50/MOM0/MACD0/,0.625,8,5
RSI50/MOM0/,0.625,8,5
BBANDS0.07/ADX25/,0.5,16,8
BBANDS0.07/ADX30/,0.6,30,18
RSI35/MACD0/BOP0.03/ADX40/,1,3,3
RSI35/MACD0/BOP0.03/ADX45/,1,3,3
RSI35/MACD0/BOP0.03/ADX50/,1,3,3
RSI35/MACD0/BOP0.01/,1,3,3
RSI35/MACD0/BOP-0.01/,1,3,3
RSI35/MACD0/BOP-0.03/,1,3,3
RSI35/MACD0/BOP-0.05/,1,3,3
RSI35/BOP0.03/ADX40/,1,3,3
RSI35/BOP0.03/ADX45/,1,3,3
RSI35/BOP0.03/ADX50/,1,3,3
RSI35/BOP0.01/,1,3,3
RSI35/BOP-0.01/,1,3,3
RSI35/BOP-0.03/,1,3,3
RSI35/BOP-0.05/,1,3,3
RSI35/MACD0/BOP0.05/ADX40/,1,3,3
RSI35/MACD0/BOP0.05/ADX45/,1,3,3
RSI35/MACD0/BOP0.05/ADX50/,1,3,3
RSI35/MACD0/BOP0.03/,1,3,3
RSI35/BOP0.05/ADX40/,1,3,3
RSI35/BOP0.05/ADX45/,1,3,3
RSI35/BOP0.05/ADX50/,1,3,3
RSI35/BOP0.03/,1,3,3
RSI35/MACD0/ADX40/,1,3,3
RSI35/MACD0/ADX45/,1,3,3
RSI35/MACD0/ADX50/,1,3,3
RSI35/ADX40/,1,4,4
RSI35/ADX45/,1,5,5
RSI35/ADX50/,1,5,5
RSI35/MACD0/BOP0.05/,1,3,3
RSI35/BOP0.05/,1,3,3
RSI35/MACD0/,1,3,3
RSI35/,0.8333,6,5
RSI60/BOP0.03/ADX20/,0.75,8,6
RSI60/BOP0.03/ADX25/,0.75,12,9
RSI55/MOM0/BOP0.03/ADX20/,1,3,3
RSI55/MOM0/BOP0.03/ADX25/,1,3,3
RSI55/MOM0/BOP0.03/ADX30/,1,4,4
RSI55/MOM0/BOP0.03/ADX35/,1,6,6
RSI55/MOM0/BOP0.03/ADX40/,1,6,6
RSI55/MOM0/BOP0.03/ADX45/,1,6,6
RSI55/MOM0/BOP0.03/ADX50/,1,6,6
RSI55/MOM0/BOP0.01/,0.75,12,9
RSI55/MOM0/BOP-0.01/,0.75,12,9
RSI55/MOM0/BOP-0.03/,0.75,12,9
RSI55/MOM0/BOP-0.05/,0.75,12,9
MOM0/BOP0.03/ADX20/,0.9,10,9
RSI55/BOP0.03/ADX20/,1,6,6
RSI55/BOP0.03/ADX25/,1,8,8
RSI55/BOP0.03/ADX30/,1,12,12
RSI55/BOP0.03/ADX35/,1,15,15
RSI55/BOP0.03/ADX40/,1,15,15
RSI55/BOP0.03/ADX45/,1,15,15
RSI55/BOP0.03/ADX50/,1,15,15
RSI55/BOP0.01/,0.875,24,21
RSI55/BOP-0.01/,0.875,24,21
RSI55/BOP-0.03/,0.875,24,21
RSI55/BOP-0.05/,0.8636,22,19
BOP0.03/ADX20/,0.85,20,17
RSI60/ADX20/,0.6667,15,10
RSI60/ADX25/,0.5,28,14
RSI60/BOP0.05/ADX20/,0.6667,9,6
RSI60/BOP0.05/ADX25/,0.6,15,9
RSI55/MOM0/BOP0.05/ADX20/,1,4,4
RSI55/MOM0/BOP0.05/ADX25/,0.6667,6,4
RSI55/MOM0/BOP0.05/ADX30/,0.75,8,6
RSI55/MOM0/BOP0.05/ADX35/,0.8,10,8
RSI55/MOM0/BOP0.05/ADX40/,0.75,12,9
RSI55/MOM0/BOP0.05/ADX45/,0.75,12,9
RSI55/MOM0/BOP0.05/ADX50/,0.75,12,9
RSI55/MOM0/BOP0.03/,0.75,12,9
MOM0/BOP0.05/ADX20/,0.8,15,12
RSI55/BOP0.05/ADX20/,1,9,9
RSI55/BOP0.05/ADX25/,0.8462,13,11
RSI55/BOP0.05/ADX30/,0.8889,18,16
RSI55/BOP0.05/ADX35/,0.9048,21,19
RSI55/BOP0.05/ADX40/,0.8696,23,20
RSI55/BOP0.05/ADX45/,0.8696,23,20
RSI55/BOP0.05/ADX50/,0.8696,23,20
RSI55/BOP0.03/,0.875,24,21
BOP0.05/ADX20/,0.8148,27,22
RSI55/MOM0/ADX20/,1,4,4
RSI55/MOM0/ADX25/,0.6667,6,4
RSI55/MOM0/ADX30/,0.75,8,6
RSI55/MOM0/ADX35/,0.8,10,8
RSI55/MOM0/ADX40/,0.75,12,9
RSI55/MOM0/ADX45/,0.75,12,9
RSI55/MOM0/ADX50/,0.75,12,9
MOM0/ADX20/,0.8,15,12
RSI55/ADX20/,0.9231,13,12
RSI55/MOM0/BOP0.05/,0.75,12,9
RSI55/BOP0.05/,0.875,24,21
RSI55/MOM0/,0.75,12,9
RSI55/MACD0/BOP0.05/BBANDS0.07/ADX20/,1,3,3
